Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning,Smoothed Mean flops (gigaFLOP per sec.),Smoothed Bandwidth (GiB per sec.)
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,2744000, PASSED     ,0.000162264,82.1592,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,78.0234
Comm_HALO_PACKING_FUSED,Base_Seq,direct,421875, PASSED     ,0.000198529,19.5101,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,19.5101
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,421875, PASSED     ,6.39387e-05,60.5788,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,60.5788
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,421875, PASSED     ,6.57775e-05,58.8854,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,58.8854
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,421875, PASSED     ,6.9453e-05,55.7691,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,55.7691
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,421875, PASSED     ,6.9771e-05,55.5149,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,55.5149
Comm_HALO_PACKING_FUSED,Base_Seq,direct,5639752, PASSED     ,0.00187025,11.488,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_3000-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,11.488
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,5639752, PASSED     ,0.000256314,83.8245,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_3000-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,83.8245
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,5639752, PASSED     ,0.000255459,84.1051,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,84.1051
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,5639752, PASSED     ,0.000271886,79.0234,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,79.2586
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,5639752, PASSED     ,0.000275371,78.0234,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,78.8235
Comm_HALO_PACKING_FUSED,Base_Seq,direct,42875, PASSED     ,2.31649e-05,37.5249,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_32-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,35.4562
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,42875, PASSED     ,3.11922e-05,27.8679,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_32-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,38.7235
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,42875, PASSED     ,3.5664e-05,24.3736,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,35.0238
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,42875, PASSED     ,3.86611e-05,22.4841,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,32.7541
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,42875, PASSED     ,3.84447e-05,22.6106,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,32.4712
Comm_HALO_PACKING_FUSED,Base_Seq,direct,7645373, PASSED     ,0.00230591,11.4005,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_4000-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,11.4005
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,7645373, PASSED     ,0.000314768,83.5172,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_4000-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,83.9146
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,7645373, PASSED     ,0.000313905,83.7469,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_4000-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,84.1051
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,7645373, PASSED     ,0.000331681,79.2586,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_4000-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,79.2586
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,7645373, PASSED     ,0.000333512,78.8235,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_4000-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,78.8235
Comm_HALO_PACKING_FUSED,Base_Seq,direct,9528128, PASSED     ,0.00281299,10.815,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_5000-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,11.10775
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,9528128, PASSED     ,0.000326749,93.1066,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_5000-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,83.86955
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,9528128, PASSED     ,0.000325766,93.3876,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_5000-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,83.92599999999999
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,9528128, PASSED     ,0.000349113,87.1422,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_5000-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,79.14099999999999
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,9528128, PASSED     ,0.000347064,87.6568,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_5000-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,78.64425
Comm_HALO_PACKING_FUSED,Base_Seq,direct,884736, PASSED     ,0.000414132,15.2354,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_512-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,15.2354
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,884736, PASSED     ,8.07685e-05,78.1177,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_512-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,73.5342
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,884736, PASSED     ,8.45459e-05,74.6275,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,74.6275
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,884736, PASSED     ,9.06005e-05,69.6403,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,69.6403
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,884736, PASSED     ,8.921e-05,70.7258,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,70.7258
Comm_HALO_PACKING_FUSED,Base_Seq,direct,11543176, PASSED     ,0.00396559,8.71324,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_6000-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,10.815
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,11543176, PASSED     ,0.000411765,83.9146,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_6000-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,83.9146
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,11543176, PASSED     ,0.000413852,83.4915,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_6000-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,83.7469
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,11543176, PASSED     ,0.000437648,78.9519,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_6000-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,79.2586
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,11543176, PASSED     ,0.000440363,78.465,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_6000-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,78.8235
Comm_HALO_PACKING_FUSED,Base_Seq,direct,91125, PASSED     ,4.00244e-05,35.4562,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_64-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,30.61465
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,91125, PASSED     ,3.66473e-05,38.7235,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_64-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,45.114900000000006
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,91125, PASSED     ,4.05186e-05,35.0238,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,37.6458
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,91125, PASSED     ,4.33263e-05,32.7541,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,38.2547
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,91125, PASSED     ,4.37038e-05,32.4712,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,37.9915
Basic_INDEXLIST_3LOOP,Base_Seq,default,2560000, PASSED     ,0.0142187,7.04253,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default,0.0,7.04253
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,2560000, PASSED     ,4.70973e-05,2126.15,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_1024-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,2115.68
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,2560000, PASSED     ,4.73377e-05,2115.35,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_1024-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,2113.59
Basic_INDEXLIST_3LOOP,Base_Seq,default,320000, PASSED     ,0.00157409,7.95189,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_128-kernel-run-data.csv,Seq,Base_Seq-default,0.0,7.95189
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,320000, PASSED     ,1.96111e-05,638.26,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_128-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,638.26
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,320000, PASSED     ,1.99029e-05,628.902,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_128-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,628.902
Basic_INDEXLIST_3LOOP,Base_Seq,default,3750000, PASSED     ,0.0221413,6.62487,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_1500-kernel-run-data.csv,Seq,Base_Seq-default,0.0,6.62487
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,3750000, PASSED     ,6.70109e-05,2188.95,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_1500-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,2126.15
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,3750000, PASSED     ,6.69042e-05,2192.44,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_1500-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,2115.35
Basic_INDEXLIST_3LOOP,Base_Seq,default,640000, PASSED     ,0.00313502,7.98527,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_256-kernel-run-data.csv,Seq,Base_Seq-default,0.0,7.95189
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,640000, PASSED     ,2.24732e-05,1113.95,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_256-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,1113.95
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,640000, PASSED     ,2.25615e-05,1109.59,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,1109.59
Basic_INDEXLIST_3LOOP,Base_Seq,default,7500000, PASSED     ,0.0450929,6.50583,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default,0.0,6.59158
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,7500000, PASSED     ,0.000138663,2115.68,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_3000-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,2188.95
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,7500000, PASSED     ,0.0001388,2113.59,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,2192.44
Basic_INDEXLIST_3LOOP,Base_Seq,default,80000, PASSED     ,0.000503552,6.21439,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_32-kernel-run-data.csv,Seq,Base_Seq-default,0.0,7.95189
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,80000, PASSED     ,1.68926e-05,185.245,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_32-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,345.609
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,80000, PASSED     ,1.719e-05,182.04,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,346.669
Basic_INDEXLIST_3LOOP,Base_Seq,default,10000000, PASSED     ,0.0600533,6.51347,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_4000-kernel-run-data.csv,Seq,Base_Seq-default,0.0,6.56119
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,10000000, PASSED     ,0.000178458,2191.86,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_4000-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,2191.86
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,10000000, PASSED     ,0.000178382,2192.79,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_4000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,2192.79
Basic_INDEXLIST_3LOOP,Base_Seq,default,12500000, PASSED     ,0.0741771,6.59158,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_5000-kernel-run-data.csv,Seq,Base_Seq-default,0.0,6.53733
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,12500000, PASSED     ,0.000218329,2239.48,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_5000-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,2215.67
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,12500000, PASSED     ,0.000218386,2238.9,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_5000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,2215.8450000000003
Basic_INDEXLIST_3LOOP,Base_Seq,default,1280000, PASSED     ,0.00646864,7.7401,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_512-kernel-run-data.csv,Seq,Base_Seq-default,0.0,7.7401
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,1280000, PASSED     ,2.78398e-05,1798.43,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_512-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,1798.43
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,1280000, PASSED     ,2.79157e-05,1793.54,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,1793.54
Basic_INDEXLIST_3LOOP,Base_Seq,default,15000000, PASSED     ,0.0894248,6.56119,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_6000-kernel-run-data.csv,Seq,Base_Seq-default,0.0,6.56119
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,15000000, PASSED     ,0.000258931,2265.99,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_6000-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,2239.48
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,15000000, PASSED     ,0.000259391,2261.96,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_6000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,2238.9
Basic_INDEXLIST_3LOOP,Base_Seq,default,160000, PASSED     ,0.000775334,8.07202,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_64-kernel-run-data.csv,Seq,Base_Seq-default,0.0,7.968579999999999
Basic_INDEXLIST_3LOOP,Base_CUDA,block_256,160000, PASSED     ,1.81087e-05,345.609,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_64-kernel-run-data.csv,CUDA,Base_CUDA-block_256,0.0,491.93449999999996
Basic_INDEXLIST_3LOOP,RAJA_CUDA,block_256,160000, PASSED     ,1.80533e-05,346.669,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INDEXLIST_3LOOP_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,0.0,487.7855
Apps_INTSC_HEXHEX,Base_Seq,default,27, PASSED     ,0.00113801,0.0989909,4.59175,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INTSC_HEXHEX_factor_1-kernel-run-data.csv,Seq,Base_Seq-default,4.62777,0.0997673
Apps_INTSC_HEXHEX,Base_CUDA,block_64,27, PASSED     ,3.0517e-05,3.69148,171.232,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INTSC_HEXHEX_factor_1-kernel-run-data.csv,CUDA,Base_CUDA-block_64,293.57,6.3289
Apps_INTSC_HEXHEX,RAJA_CUDA,block_64,27, PASSED     ,3.0991e-05,3.63502,168.613,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INTSC_HEXHEX_factor_1-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64,326.893,7.04729
Apps_INTSC_HEXHEX,Base_Seq,default,13824, PASSED     ,0.573433,0.100584,4.66566,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INTSC_HEXHEX_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default,4.66843,0.100644
Apps_INTSC_HEXHEX,Base_CUDA,block_64,13824, PASSED     ,0.00229436,25.1391,1166.1,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/INTSC_HEXHEX_factor_1024-kernel-run-data.csv,CUDA,Base_CUDA-block_64,1166.1,25.1391
